You can rock me baby<comma> ha. You can rock me all night long. Rock me baby<comma> rock me baby<comma> rock me babe<comma> huh. You girl you can't rock me all night long<comma> now oh now. Just keep on rockin' me little girl<comma> girl. 'Till my back ain't got no bone<comma> yeah. . Roll me<comma> baby<comma> ha. Roll me like a wagon wheel<comma> now<comma> huh. Keep on rollin'<comma> rollin'<comma> rollin' me baby. Just like they roll a wagon wheel<comma> now oh my<comma> oh my. Because when you thought you roll little girl<comma> huh. Baby you just don't know how good you make me feel<comma> now oh. Yeah<comma> play the blues Steve. . Oh<comma> hey<comma> have mercy. Too much soul<comma> yeah. Yeah<comma> yeah<comma> yeah<comma> don't do it to me<comma>huh. Don't do it<comma> huh. Don't do it. Don't do. Don't do that<comma> huh. Roll it baby<comma> yeah. . Keep on rocking me baby<comma> he good rockin'. Baby rock me<comma> rock me so<comma>now. Keep on rockin' me<comma> baby. Keep rocking me<comma> keep rocking me. Baby you know how to rock me so<comma> now oh my<comma> oh my. I want you to just keep on rocking me babe. Rock me babe<comma> rock me. 'Till I just can't take it no more<comma> oh my. . I want you to rock<comma> rock<comma> rock<comma> rock me babe. Rock me babe<comma> rock me baby. You don't know what I need. I want you to keep rocking me. You don't know what I want. I want you to keep rocking me. Everything I love. I want you to keep rocking. Give it<comma> give it to me baby,0.229647,0.408694,0.000133,0.000204,7.579884,0.36819,0.367477,0.332574,0.435286,2.105719,13.17818,0.000097,0.897461,0.900935,3.935056,0.189197,0.161411,0.046095,0.058548,0.061632,0.127094,0.115946,0.11159,0.005996,0.212744,1.00578,0.001099,0.308956,0.005182,59.21177,4.076027,1.264666,0.810462,0.61649,0.885624,0.053,57.05487,5.773049,425.6712,1.576507,0.032834,0.188287,0.235595,0.000306,0.003937,5561.796,0.833799,0,0.984021,0.091145,0,0.015734,0.001759,311.1482,84341.52,-0.739048,1.195673,1.498939,17.2839,17.53094,5.394519,1.863196,4.459976,-19.89188,-1.405739,-1.872893,0.005445,0.141981,0.620463,115.041,-4.00549,8.408527,4.063146,0.043223,-4.992126,0.000045,0.128638,sexy
Lovely finger tips on my lips. I don't think I’ll get get get it. It's so fun to love someone. Try try to get get over it. Your fat cherry lips. Your FAT cherry lips. Lovely finger tips on my lips. I don't think I can get over it. Broken fingers etched on your hips. I don t think I’ll get get get get it. All your lovely stings stung me. I don't think I’ll get get over it. Little hooks that claw my back. Ten little tears that make their attack. Your FAT cherry lips. Your FAT cherry lips. Your FAT cherry lips,-0.003057,-0.085894,0.000356,0.000419,5.068911,0.373583,0.410169,0.431398,0.37478,2.109932,13.988159,0.000224,0.764069,0.657379,4.508221,0.17243,0.138174,0.039865,0.041867,0.044957,0.084205,0.078174,0.02121,0.00578,0.215974,1.004068,0.000875,0.290825,0,101.5259,6.348353,1.509047,0.597727,1.484235,0.894923,0.166928,86.85932,5.55489,211.8516,0.906965,0.012946,0.007793,0.200219,0.000092,0.017731,4986.232,0.253043,0,0.962716,0.156581,0,0.035917,0.002706,1001.823,184782.8,0.339875,-7.511293,-7.945868,15.49686,8.705531,-4.223931,-0.261403,3.143947,-19.06474,-5.573557,-8.221134,0.026013,0.140297,0.974407,18.55643,-3.546978,6.002854,3.8058,-0.165341,-4.448131,0.000087,-0.751151,sexy
You really got me seeing you. Really got me done y'all. Music is my radar. Really topped my joy y'all. . Really topped my radio. Really got me done y'all. Dealing I'll be seeing you. Really got my beats now<comma> on my ear now.... . Aah don't stop me now. Aah don't stop me now. Aah don't stop me now. Aah don't stop me now. Aah don't stop me now. Aah don't stop me now. Aah don't stop me now. . Really got me changing from my bill from job. Into a new life<comma> oh you really got. Really got me singing elsewhere<comma> oh my girl. Really got me dancin'<comma> dancin' in my head now baby. . Tony Allen beats me. Tony Allen beats me. Tony Allen gets what a boy can do. Really got me dancin'. He really got me dancin'. But I don't give my soul. All ya'll need and yeah don't give a soul. You really got me driftin'. You really got me dancin'. You really got me dancin' in my head. . Aah don't stop me now. Aah don't stop me now. Aah don't stop me now. Aah don't stop me now. Aah don't stop me now. Aah don't stop me now. Aah don't stop me now. . Aah don't stop me now (You really got me dancin'),-0.293485,0.325242,0.00014,0.00013,4.830257,0.392356,0.45157,0.482674,0.445182,2.129888,5.793345,0.000147,0.839974,0.786032,3.101126,0.198887,0.136545,0.051703,0.07283,0.042559,0.12812,0.070941,0.06368,0.009823,0.215979,1.008034,0.00135,0.299267,0.015842,85.48637,5.469523,1.417793,0.656643,1.118299,0.890486,0.04646,28.22275,5.92104,422.0594,2.114911,0.039197,0.041618,0.483367,0.000252,0.004254,956.8839,1.160081,0,0.808256,0.109549,0,0.155082,0.005346,675.4694,281947.1,0.137513,1.003786,0.997912,7.811588,14.48041,-5.880156,-2.009388,3.640107,-21.14383,-2.225004,-1.209298,0.00605,0.133686,0.533256,65.88758,-3.228341,7.810768,4.21894,0.035042,-5.286565,0.000165,-0.451619,sexy
Hands up . I got my eyes facing down  . I'll show you where my tears come down . Slowly down. . Hands up . I got my eyes facing down . I shudder when my tears come down  . So slow down. So slow down. . Suddenly my tears come down . Slowly down. . Hands up  I got my eyes facing down . I'll show you where my tears come down  . Slowly down. So slowly down. . Hands up  I got my eyes facing down . I 'll show you where my tears come down . Slowly down. . Hands up  I got my eyes facing down  . I shudder when my tears come down  . So slowly down . So slow down,-0.279338,-0.280446,0.000154,0.000207,4.938974,0.493728,0.511693,0.499767,0.412076,2.132515,4.809106,0.000239,0.689548,0.659423,3.300983,0.197588,0.124469,0.052839,0.068871,0.072928,0.083017,0.067738,0.064205,0.011196,0.215186,1.006246,0.001287,0.269598,0.014894,81.96895,6.042205,1.579341,0.727573,1.217626,0.902502,0.075908,23.30746,4.935399,440.544,1.517398,0.037099,0.066505,0.547757,0.00021,0.009389,740.8825,1.004293,0,0.695739,0.11476,0,0.211827,0.007107,999.3774,685266.9,0.711169,1.463724,-3.039727,10.23253,12.14595,-8.57982,-6.427707,3.366519,-15.08879,-0.787449,-2.975197,0.00605,0.132236,1.94059,11.70605,-4.161307,10.4736,5.498102,0.467765,-3.315997,0.00057,-1.034065,sexy
Fire in the disco. Fire in the Taco Bell. Fire in the disco. Fire in the gates of hell. . Don't you want to know how we keep starting fires?. It's my desire<comma> it's my desire<comma> it's my desire. Don't you want to know how we keep starting fires?. It's my desire<comma> it's my desire<comma> it's my desire. . Danger<comma> danger<comma> high voltage. When we touch<comma> when we kiss. Danger<comma> danger<comma> high voltage. When we touch<comma> when we kiss<comma> when we touch. . Danger<comma> danger<comma> high voltage. When we touch<comma> when we kiss. Danger<comma> danger<comma> high voltage. When we touch<comma> when we kiss<comma> when we touch<comma> when we kiss. . Don't you want to know how we keep starting fires?. It's my desire<comma> it's my desire. Don't you want to know how we keep starting fires?. It's my desire<comma> it's my desire. . Danger<comma> danger<comma> high voltage. When we touch<comma> when we kiss. Danger<comma> danger<comma> it's high voltage. When we touch<comma> when we kiss<comma> when we touch. . Danger<comma> danger<comma> high voltage. When we touch<comma> when we kiss. Danger<comma> danger<comma> high voltage. When we touch<comma> when we kiss<comma> when we touch<comma> when we kiss<comma> lover. . Fire in the disco<comma> fire in the disco. Fire in the Taco Bell. Fire in the disco<comma> fire in the disco. Fire in the gates of hell. The gates of hell,0.419316,0.090565,0.000897,0.001329,4.967346,0.48675,0.460975,0.477095,0.425559,2.12408,7.044019,0.001087,0.761289,0.763284,2.750853,0.192903,0.131356,0.055001,0.053112,0.060319,0.084508,0.078438,0.056736,0.005837,0.213866,1.005973,0.001015,0.27828,0.014084,77.07664,5.858604,1.555059,0.556342,0.880119,0.89002,0.081711,26.84272,4.676983,240.1254,1.015141,0.019454,0.012793,0.296356,0.000112,0.010794,1017.431,0.223905,0,0.914115,0.078035,0,0.078561,0.002332,586.8905,146637.1,0.77415,-0.902278,-2.59577,23.19161,20.94909,2.906319,3.019927,3.293282,-12.10738,0.090704,-0.774894,0.005445,0.13437,1.416946,23.48488,-3.995149,8.519215,4.130038,0.013212,-4.933131,0.000106,-0.261849,sexy
Hello this is gorgeous<comma> anybody out there read me?. 10-4 I read you<comma> my handle's gorgeous<comma> pretty vacant<comma> eh?. Subvert normality<comma> punk is not sexual<comma> it's just aggression. 10-4 good buddies<comma> destroy<comma> Kill all hippies. Anarchy<comma> disco sucks<comma> subvert normality. . You got the money<comma> I got the soul. You got the money<comma> I got the soul. You got the money<comma> I got the soul. I can't be bought<comma> I can't be owned. You got the money<comma> I got the soul. You got the money<comma> I got the soul. I can't be bought<comma> I can't be owned. You got the money<comma> I got the soul. . You got the money<comma> you got the money. You got the money<comma> I got the soul. I got the soul<comma> I got the soul. I got the soul<comma> I got the soul. . Signing off<comma> this is gorgeous signing off,0.283373,0.190756,0.000052,0.000084,8.898919,0.483198,0.411873,0.300224,0.301686,2.075515,21.854332,0.000045,0.765782,0.80852,4.531284,0.173117,0.121679,0.030374,0.034674,0.059819,0.100424,0.102795,0.018449,0.004258,0.214299,1.002558,0.000803,0.28376,0,86.06317,5.634809,1.482543,0.626363,0.81434,0.890124,0.127244,37.30728,5.150251,162.0618,0.783607,0.018821,0.012809,0.044598,0.000162,0.018361,1284.489,0.563516,0,0.934088,0.095412,0,0.061609,0.002544,1080.631,218728.7,-0.471802,-10.20232,-11.94992,11.4056,13.63914,0.693498,1.94389,2.987774,-14.45826,-1.549865,-1.884845,0.031458,0.155581,1.070114,36.11566,-4.867533,8.474826,3.568179,-0.073419,-3.152266,0.000039,0.01812,sexy
Can you keep a secret?. Honestly<comma> no?. If I know a good story<comma> . that bubbles out of me<comma>. like weeds from the ground.. . Can you keep a secret?. Ok I will try.. But sooner or later<comma>. the vulcanus crater<comma>. will erupt again.. . Erupt<comma> erupt<comma> erupt again.. Erupt<comma> erupt<comma> erupt again.. . I can't keep it inside.. . Can you keep a secret?. What choice do I have?. The door that you've opened<comma>. the seal that you've broken<comma> . you cannot shut now.. . Can you keep a secret?. Well<comma> why do you ask?. It's clear from the gallery<comma> . you're dying to tell me<comma> . what's been going on.. . You can't keep it inside.. You can't keep it inside.. You can't keep it inside.,-0.234053,0.163519,0.000494,0.000616,6.675491,0.400921,0.356656,0.394495,0.446019,2.104318,17.614151,0.000438,0.833635,0.744222,3.377225,0.179863,0.144393,0.053692,0.063264,0.039955,0.126438,0.074839,0.068391,0.008125,0.211901,1.002858,0.000842,0.28445,0.002378,66.09086,4.242469,1.263779,0.893003,0.91663,0.89585,0.167561,124.3312,6.260305,260.1207,1.229185,0.035184,0.141617,0.233296,0.000214,0.009892,9264.328,0.977475,0,0.860186,0.088171,0,0.120346,0.003839,323.5362,42735.99,-0.000307,1.067279,2.101257,19.95316,8.85193,-3.782655,-0.354608,3.454315,-24.13956,-4.996196,-4.968672,0.00363,0.14367,0.948258,36.29556,-4.492184,7.900596,4.343297,0.295532,-4.111348,0.000055,-0.20694,sexy
Strolling through the slaughterhouse of love. Rags and ruins and stars above. I'm as naked as I can be in this life. This labyrinth is only one straight line. Back and forth<comma> up and down your spine. Emptiness of heaven in your ears and my eyes. . One second - Two seconds - Three seconds. Four and five seconds to live. One second - Two seconds - Three seconds. Four and five is all I can give. One one thousand - Two one thousand - Three one thousand. Four and five seconds again. One second - Two seconds - Three seconds - Four seconds - Five seconds. Here we go!. . You are the air that I breathe!. . Sweet annihilation in your hands. Your own personal Stalingrad. I'm just a piece of archaeology in your mind. I'll be your private amusement park. Rollercoasterin' in the dark. Come and turn this nightmare upside down and let's ride. . One second - Two seconds - Three seconds. Four and five seconds to live. One second - Two seconds - Three seconds. Four and five is all I can give. One one thousand - Two one thousand - Three one thousand. Four and five seconds again. One second - Two seconds - Three seconds - Four seconds - Five seconds. Here we go!. . You are the air that I breathe!. (Don't pull my nerve!). . All that I need!. . Our house is burning right before our eyes. And ain't nobody a bit surprised. You prayed for rain and I fell down all night. Love me till the ambulance arrives. Until I can't hear the screams and cries. And I'll be choking on my ABC's all night. . One second - Two seconds - Three seconds. Four and five seconds to live. One second - Two seconds - Three seconds. Four and five is all I can give. One one thousand - Two one thousand - Three one thousand. Four and five seconds again. One second - Two seconds - Three seconds - Four seconds - Five seconds. Here we go!. . You are the air that I breathe!,0.408873,0.16152,0.000343,0.000442,4.795168,0.49909,0.522795,0.500728,0.445165,2.113978,6.413508,0.000434,0.744604,0.800117,2.970633,0.176784,0.11525,0.037369,0.04977,0.054463,0.128525,0.061267,0.07569,0.004374,0.215828,1.003497,0.000946,0.283328,0.00268,77.9434,5.294391,1.43449,0.757469,1.20869,0.904153,0.076972,22.65021,5.42981,203.8485,0.607467,0.012998,0.028392,0.305239,0.000084,0.010422,816.568,0.535582,0,0.836218,0.114677,0,0.137048,0.005095,473.8151,150622.3,-0.06456,-1.466903,0.863989,12.72727,18.95418,3.439494,3.969158,3.060884,-20.37127,0.03345,-1.230696,0.00484,0.131297,1.397611,0.807221,-2.661988,7.055858,3.828712,-0.141852,-5.261075,0.000116,-0.091554,sexy
Whoa<comma> oh<comma> mercy<comma> mercy me. Oh<comma> things ain't what they used to be<comma> no<comma> no. Where did all the blue skies go?. Poison is the wind that blows from the north and south and east. . Whoa<comma> mercy<comma> mercy me. Oh<comma> things ain't what they used to be<comma> no<comma> no. Oil wasted on the oceans. And upon our seas<comma> fish full of mercury. . Oh<comma> oh<comma> mercy<comma> mercy me. Oh<comma> things ain't what they used to be<comma> no<comma> no. Radiation underground and in the sky. Animals and birds who live nearby are dying. . Oh<comma> mercy<comma> mercy me. Oh<comma> things ain't what they used to be. What about this overcrowded land?. How much more abuse from man can she stand?. . Oh<comma> no<comma> no<comma> no. My sweet Lord. No<comma> no<comma> no<comma> no<comma> no. My<comma> my<comma> my Lord. My sweet Lord,0.010925,0.158863,0.000174,0.000203,5.329634,0.420517,0.360808,0.425943,0.444532,2.097765,14.727732,0.000134,0.756659,0.800704,3.133111,0.181486,0.141145,0.032251,0.048647,0.020564,0.083816,0.067579,0.06361,0.004207,0.211193,1.004388,0.001052,0.295175,0.006186,67.30534,4.071854,1.248157,0.78202,0.730012,0.887025,0.095025,49.5447,6.176308,144.2331,0.428165,0.010732,0.039161,0.064532,0.000327,0.007007,1867.776,0.49393,0,0.595206,0.073207,0,0.241096,0.005653,384.136,36058.09,-0.897115,-2.183102,-2.26791,6.437531,12.69518,-0.935447,4.549732,2.81578,-14.24354,-0.705442,0.010993,0.009679,0.15635,0.984159,62.10832,-3.559729,6.287379,3.840795,0.154774,-3.730762,0.000023,0.009283,sexy
I lie in an early bed<comma> thinking late thoughts. waiting for the black to replace my blue. I do not struggle in your web because it was my aim. to get caught. But daddy longlegs<comma> I feel that I'm finally growing. weary. of waiting to be consumed by you. . Chorus:. Give me the first taste. Let it begin -- heaven cannot wait forever. Darling<comma> just start the chase -- I'll let you win. but you must make the endeavor. . Oh<comma> your love give me a heart contusion. Adagio breezes fill my skin with sudden red. Your hungry flirt borders intrusion. I'm building memories on things we have not said. . Full is not heavy as empty<comma> not nearly<comma> my love. Not nearly<comma> my love<comma> not nearly. . Chorus (1x),0.22668,0.525211,0.000127,0.000151,6.652765,0.396029,0.400526,0.412709,0.363896,2.185661,2.61409,0.000181,0.810367,0.790848,4.06269,0.178967,0.139506,0.053336,0.072439,0.057425,0.155836,0.093144,0.095831,0.009491,0.217462,1.006906,0.001373,0.277931,0.011824,107.0362,5.83289,1.389292,0.801552,2.222699,0.889625,0.108517,109.6664,7.135905,1825.563,2.221111,0.022896,0.161138,3.720493,0.000441,0.012324,12656.42,3.841986,0,0.766312,0.109572,0,0.179197,0.006111,415.2735,150954.6,-0.252274,1.632771,2.786326,13.89785,18.11521,-3.620886,-4.117169,3.385382,-16.77057,0.668758,0.249461,0.00363,0.121902,0.668919,77.96036,-5.483792,10.78633,6.091199,0.638837,-4.019,0.0001,-0.616846,sexy
I'm crying everyone's tears. And there inside our private war. I died the night before. And all of these remnants of joy and disaster. What am I suppose to do. . I want to cook you a soup that warms your soul. But nothing would change<comma> nothing would change at all. It's just a day that brings it all about. Just another day and nothing's any good. . The DJ's playing the same song. I have so much to do. I have to carry on. I wonder if this grief will ever let me go. I feel like I am the king of sorrow<comma> yeah. The king of sorrow. . I suppose I could just walk away. Will I disappoint my future if I stay. It's just a day that brings it all about. Just another day and nothing's any good. . The DJ's playing the same song. I have so much to do. I have to carry on. I wonder will this grief ever be gone. Will it ever go. I'm the king of sorrow<comma> yeah. The king of sorrow. . I'm crying everyone's tears. I have already paid for all my future sins. There's nothing anyone. Can say to take this away. It's just another day and nothing's any good. . I'm the king of sorrow<comma> yeah. King of sorrow. I'm the king of sorrow<comma> yeah. King of sorrow,0.167236,0.172677,0.000425,0.000627,5.299698,0.377102,0.504015,0.488011,0.460612,2.140674,5.346278,0.000415,0.746908,0.983584,2.831423,0.184008,0.15269,0.057784,0.07927,0.08147,0.127533,0.112627,0.118951,0.009689,0.215778,1.008931,0.001584,0.272549,0.010642,52.82947,3.891719,1.266189,0.876394,0.53149,0.888644,0.06682,36.47379,5.807311,280.3078,1.456249,0.045919,0.159679,0.198667,0.000324,0.00511,1142.583,1.436364,0,0.808256,0.068381,0,0.155082,0.002924,256.5124,147087.1,-0.240026,6.214957,5.644876,13.55514,18.78325,2.920159,-2.703599,3.568434,-10.85876,1.483527,2.061901,0.00363,0.143841,1.20407,37.97025,-3.63369,8.334854,4.868543,-0.057012,-5.107015,0.000134,-0.635267,sexy
I bongo with my lingo. And beat it like a wing<comma> yo. To combo<comma> to Colombo. Can't sterotype my thing<comma> yo. . I salt and pepper my mango. Shoot spit out the window. Bingo<comma> got him in the thing<comma> yo. Now what? I'm doin' my thing<comma> yo!. . Quit bending all my fingo. Quit beating me like you're Ringo. You wanna go?. You wanna win a war?. Like PLO<comma> I don't surrendo!. . The sunshowers that fall on my troubles. Are over you<comma> my baby. And sunshowers<comma> I'll be aiming at you. 'Cause I'm watching you<comma> my baby. . I bongo with my lingo. And beat it like a wing<comma> yo. To combo<comma> to Colombo. Can't sterotype my thing<comma> yo. . I checked that mouth on him. Fucking checked my gas on him. I had him<comma> cornered him. Fucking shut that gate on him. . Why would you listen to him?. He had his way<comma> I'm bored of him. I'm tired of him. I don't wanna be as bad as him. . It's a bomb<comma> yo. So run<comma> yo. Put away your stupid gun<comma> yo. 'Cause see though like protocol. Which is why we blow it up 'for we go. . The sunshowers that fall on my troubles. Are over you<comma> my baby. And sunshowers<comma> I'll be aiming at you. 'Cause I'm watching you<comma> my baby. . Semi-9 and snipered him. On that wall they posted him. They cornered him. And then just murdered him. . He told them he didn't know them. He wasn't there<comma> they didn't know him. They showed him a picture then. "Ain't that you with the Muslims?". . He got Colgate on his teeth. And Reebok Classics on his feet. At a factory he does Nike. And then he helps the family. . Beat heartbeat. He's made it to the Newsweek. Sweetheart seen it. He's doing it for the peeps' peace. . The sunshowers that fall on my troubles. Are over you<comma> my baby. And sunshowers<comma> I'll be aiming at you. 'Cause I'm watching you<comma> my baby,-0.070115,-0.193858,0.000665,0.000835,5.957278,0.453748,0.402315,0.411027,0.37109,2.141689,7.29001,0.000658,1.087617,0.884995,3.736298,0.19933,0.15183,0.073946,0.080195,0.082533,0.101004,0.082481,0.086765,0.008772,0.212967,1.009599,0.001436,0.276626,0.018619,73.13693,5.217827,1.470088,0.683096,0.89705,0.890836,0.04794,10.22121,5.119985,389.9876,1.236511,0.041926,0.059813,0.408655,0.000356,0.010241,270.8933,1.723858,0,0.791611,0.103585,0,0.165073,0.005321,807.4861,918838.6,-0.331078,-3.567877,-5.613446,23.61062,20.50206,-0.506137,-2.5455,3.715655,-16.83205,3.149721,4.906429,0.00363,0.133229,0.7603,81.388,-5.833036,10.16546,9.213635,0.020558,-6.745221,0.000325,-0.840037,sexy
Man<comma> you got a lot of jokes to tell. So you throw your baby's pennies down the well. Give a little more than you like. Pick apart the past<comma> you're not going back. Don't you waste your time. No<comma> oh<comma> oh<comma> oh. . Gila-a. Gila-a-a-a-a. Gila-a-a-a. . Sure<comma> you've got a handle on the past. It's why you keep your little lovers in your lap. Give a little more than you like. Pick apart the past<comma> you're not going back. So don't you waste your time. No<comma> oh<comma> oh<comma> oh. . Gila-a. Gila-a-a-a-a. Gila-a-a-a. . Hoping for the last ship to arrive. I've been blessed with a kingdom<comma> half-mine. . Gila-a. Gila-a-a-a-a. Gila-a. Gila-a-a-a-a. Gila-a-a-a-a. Gila-a-a,0.121441,0.115651,0.000289,0.000395,7.724734,0.249896,0.317619,0.3046,0.379612,2.106398,18.722122,0.000193,0.753422,0.862686,3.555803,0.146515,0.123854,0.026804,0.043761,0.016886,0.101224,0.070142,0.025953,0.004539,0.215162,1.003954,0.000881,0.289565,0.002906,68.00964,3.826408,1.189713,0.671685,0.69214,0.881672,0.105703,71.13964,6.723567,102.9408,0.386508,0.009427,0.036842,0.094576,0.000194,0.005313,1832.564,0.316257,0,0.994674,0.092692,0,0.005301,0.00113,357.017,16820.97,-0.551694,-3.210992,-3.939869,6.825645,18.80721,3.841548,0.747125,2.788546,-11.76671,2.366841,4.433534,0.010284,0.178412,0.556115,78.93852,-2.900326,5.175277,2.24687,-0.015142,-4.211546,0.000012,0.124669,sexy
(I'm in love with hers). Our room<comma> a hot and big and kick and burn our group . Attack our tacky home. (I'm in the lights with him). I feel I'm cheating when I sing shudder . And can I and mourn and tis an arm for us. (I'm at home in the lance). I feel I've been. (Ferdinand and was sad a lot in her house). (Falling over hers). Feed me you've pretended if I were you . To fall for her for little Ferdinand fast kettle. (Ferdinand and was sad a lot in her house). For good for better Fred is dead will flee ill feef. Aloof from waft a coffee effort. (I'm at home in lance). Falled on yanks. (Ferdinand and was sad a lot in her house). . Forty feet . Forty Franks . Fish fate. Fiss fate . Clean fish. Formidiable. Formidiable. Formidiable. Formidiable. Formidiable. Formidiable. . Forty feet . Forty Franks . Fish fate. Fiss fate . Clean fish. Formidiable. Formidiable. Formidiable. Formidiable. Formidiable. Formidiable. . And it in no one. (And) I've looked. And it in no one . . Free emparted,0.102723,-0.269071,0.000105,0.000154,6.164941,0.402254,0.437823,0.420972,0.411053,2.114358,6.785117,0.000068,0.914743,0.792343,3.978001,0.165504,0.122035,0.037896,0.044386,0.05558,0.08934,0.091819,0.056933,0.00516,0.211211,1.005956,0.00096,0.268226,0.009845,81.50565,5.57787,1.467738,0.609049,0.94563,0.903487,0.117063,75.29558,5.379533,323.2806,0.733868,0.009679,0.020021,0.169997,0.000093,0.005674,2167.824,0.343357,0,0.99534,0.093842,0,0.004642,0.00219,494.761,75446.61,-0.408343,2.391417,4.365737,14.65237,8.68996,-3.011042,-3.715721,2.835385,-8.543839,3.389424,3.111318,0.007864,0.144876,1.052973,32.23847,-2.567356,5.644536,2.81904,0.073674,-2.76736,0.000052,0.334211,sexy
Oh<comma> leave me alone<comma> you know. Oh Henry<comma> get off the phone<comma> I gotta. I gotta straighten my face. This mellow-thighed chick just put my spine out of place. . My schoolday's insane. My work's down the drain. Well<comma> she's a total blam-blam. She said she had to squeeze it but she<comma> and then she. . Oh<comma> don't lean on me<comma> man. 'Cause you can't afford the ticket. Back from Suffragette City. Oh<comma> don't lean on me<comma> man. 'Cause you ain't got time to check it. You know my Suffragette City. Is outta sight. She's all right. Ooh. . Oh Henry<comma> don't be unkind<comma> go away. I can't take you this time<comma> no way. D-droogie don't crash here. There's only room for one and here she comes<comma> here she comes. . Oh<comma> don't lean on me<comma> man. 'Cause you can't afford the ticket. I'm back on Suffragette City. Oh<comma> don't lean on me<comma> man. 'Cause you ain't got time to check it. You know my Suffragette City. Is outta sight. She's all right. . Oh<comma> hit me. . Oh<comma> don't lean on me<comma> man. 'Cause you can't afford the ticket. I'm back from Suffragette City. Oh<comma> don't lean on me<comma> man. 'Cause you ain't got time to check it. You know my Suffragette City. . Don't lean on me<comma> man. 'Cause you can't afford the ticket. I'm back from Suffragette City. Don't lean on me<comma> man. 'Cause you ain't got time to check it. You know my Suffragette City. Is outta sight. Oh<comma> she's all right. . My Suffragette City. My Suffragette City. I'm back on Suffragette City. I'm back on Suffragette City. Ooh<comma> oh Suffragette City. Ooh<comma> my Suffragette City. Ooh-how<comma> my Suffragette City. Ooh-how<comma> yea. . Ah<comma> wham bam thank you ma'am!. . My Suffragette City. My Suffragette City - Quite alright. My Suffragette City - Too fine. My Suffragette City. Oh<comma> my Suffragette City. Oh<comma> my Suffragette City. Oh<comma> my Suffragette City. Suffragette!,0.216771,0.169149,0.000176,0.000175,5.403203,0.4876,0.492602,0.472232,0.409521,2.093284,10.511391,0.000105,0.893903,0.756154,3.215994,0.184926,0.120504,0.045646,0.046627,0.050841,0.078603,0.065092,0.034979,0.005721,0.210013,1.003699,0.000955,0.296202,0,103.3531,7.236478,1.655547,0.515403,1.274522,0.89066,0.105666,41.68894,4.909294,149.4562,0.659197,0.009531,0.004502,0.111816,0.00004,0.010236,2410.201,0.128679,0,0.975366,0.118028,0,0.024043,0.002663,1203.229,208662.7,0.427947,-2.606777,-2.634093,15.69296,12.06798,-0.187187,-1.482997,3.201011,-14.80579,-2.58646,-2.778114,0.027828,0.128699,1.2961,13.50374,-3.764053,7.132689,2.725814,0.047667,-3.698228,0.000136,-0.410081,sexy
Sea<comma> sex and sun. Le soleil au zénith. Vingt ans<comma> dix-huit. Dix-sept ans à la limite. Je ressuscite. Sea<comma> sex and sun. Toi petite. Tu es de la dynamite. . Sea<comma> sex and sun. Le soleil au zénith. Me surexcitent. Tes p'tits seins de Bakélite. Qui s'agitent. Sea<comma> sex and sun. Toi petite. C'est sûr tu es un hit. . Sea<comma> sex and sun. Le soleil au zénith. Me surexcitent. Tes p'tits seins de Bakélite. Qui s'agitent. Sea<comma> sex and sun. Toi petite. C'est sûr tu es un hit. Sea<comma> sex and sun,-0.370599,0.136533,0.000053,0.000053,4.683644,0.417497,0.472895,0.531686,0.534557,2.128284,10.062628,0.000057,1.125503,0.713745,2.621929,0.193698,0.15103,0.054638,0.073659,0.125506,0.125547,0.114697,0.160261,0.009282,0.216994,1.002804,0.000847,0.278384,0,62.37788,3.493018,1.125629,0.68008,0.531327,0.853202,0.041117,40.03062,7.556316,579.0882,2.78252,0.076453,0.073957,0.185705,0.001157,0.007942,1925.202,4.583394,0,0.203063,0.025602,0,0.161936,0.002867,481.4188,303071.3,-0.745575,1.420256,0.226382,20.36587,24.55569,-2.757338,-1.239932,3.240803,-22.99417,-2.50455,-6.632222,0.00363,0.099732,0.379211,107.0472,-5.93925,10.52491,5.510653,-0.239379,-8.440021,0.000088,0.163469,sexy
