Take a last look around. Take the fall that is due. Hey<comma> take your time<comma> and I'll take mine. It's the last thing that is left for us to do. . You have tried to define moments. And all the things that it is not. Your time became some old man's cane. While he dances to a song that he forgot. . Oh you can't throw something out there without watching it fall. Only thing that's scarier than dying is not dying at all. So when I have lost all my control. God will rest my soul. . I guess your mind can leave your heart. I guess thats what you're doing now. But it doesn't make us friends<comma> or better men. It is not something that love would allow. . Oh you can't throw something out there without watching it fall. Only thing that's scarier than dying is not dying at all. So when I have lost all my control. God will rest my soul. . And just like how I'll drink myself through my seventh relapse. Like a captain of his sinking ship clutches to his maps. What the figure on the cross thinks with his one final gasp. This too shall pass. . Oh you can't throw something out there without watching it fall. Only thing that's scarier than dying is not dying at all. So when I have lost all my control. God will rest my soul,calm.
Walk across the courtyard towards the library. I can hear the insects buzz and the leaves 'neath my feet. Ramble up the stairwell into the hall of books. Since we got the interweb these hardly get used. . Duck into the men's room<comma> combing through my hair. When God gave us mirrors he had no idea. Looking for a lesson in the periodicals. There I spy you listening to the AM radio. . Karen of the Carpenters<comma> singing in the rain. Another lovely victim of the mirror's evil way. It's not like you're not trying<comma> with a pencil in your hair. To defy the beauty the good Lord put in there. . Simple little bookworm<comma> buried underneath. Is the sexiest librarian. Take off those glasses and let down your hair for me. . So I watch you through the bookcase<comma> imagining a scene. You and I had dinner<comma> spending time<comma> then you sleep. And what then would I say to you<comma> lying there in bed. These words with a kiss I would plant in your head. . What is it inside our heads that makes us do the opposite. Makes us do the opposite of what's right for us. 'Cause everything'd be great and everything'd be good. If everybody gave like everybody could. . Sweetest little bookworm<comma> hidden underneath. Is the sexiest librarian. Take off those glasses and let down your hair for me. Take off those glasses and let down your hair for me. . Simple little beauty<comma> heaven in your breath. Simplest of pleasures<comma> the world at its best,calm.
Another starless light. . Another dim streetlight. . Turn your head just right. . Street becomes a sky. . Shotting stars go by. . They spark and they die. . You see the reason why. . You never catch them now. . Drags along 'till light. . Streaks of red vein the sky. . But you love twilight. . Oh<comma> love me with your body. . I need one to hold. . Oh<comma> lovee me with your body. . I need one to hold. . Tonight. . In the long<comma> dim light. . Streaks of red vein your eyes. . Don't you love twilight. . Twilight (x24),calm.
Hamagangur<comma> ég þusti niður að læknum<comma> bjargvættur.. ég gerði skip tilbúið og fór með litla bæn því ég var hræddur.. sólin skein og lækurinn seytlaði.. sóley - sóley flugurnar drepast.. en í dag á ég að bjarga sem flestum flugum.. með spotta í skip ég er með í hvorri hendi - ákveðinn.. ég kasta þeim út í hylinn og reyni að hala flugurnar inn áður en seiðin ná til þar sem þær berjast við strauminn og vatnið.. þannig líður dagurinn.. sjálfur kominn um borð<comma> var farinn að berjast við bæjarlækinn sem hafði þegar deytt svo margar.. ég næ ekki andanum og þyngist við hverja öldu.. mér vantar kraftaverk því ég er að drukkna syndir.. ég reyni að komast um borð.. ég dreg í land og bjarga því sjálfum mér aftur á bakkann.. á heitan stein ég legg mig og læt mig þorna aftur.. ég kasta mér út í hylinn og reyni að hala flugurnar inn áður en seiðin ná til þeirra þar sem þær berjast við strauminn og vatnið.. gustur<comma> allur rennblautur.. frakkur finnur hvernig báturinn er kominn og mesta straumnum og landið smám saman nálgaðist.. hann er bæði um borð í sjó og landi bjargandi flugunum sem farast hér.. þó sér í lagi sjálfum sér.. eilíft stríð og hvergi friður.. en það verður einhver að fórna sér.. dagarnir eru langir.,calm.
Yes there comes a booming sound . It used to come from underground . Now it emenates . From a kind of welfare state . Of the soul . Yeah baby of the soul. . And of the sweet sweet soul . Let's be certain . Of the deliberate monologue . As sure as if it will fall . Across you . Unto you . Will most certainly leave the doing undone. . Come on undone . . And we are doing . And we are screwing . Up our lives today . What's that we chanted . It's this we planted . C'mon progeny,calm.
If all that grows. Starts to fade<comma> starts to falter. Oh let me inside<comma> let me inside not to wake. . Let all that run. Through the fields<comma> through the quiet. Go on with their own. On with their own hidden ways. . When all the newness. Of gold travels far from. Where it had once been. Worn like the earth over years. . And when the acts of man. Cause the ground to break open. Oh let me inside<comma> let me inside not to wake. . Great are the sounds of all that live. And all that man can hold. . If all that grows. Starts to fade<comma> starts to falter. Oh let me inside<comma> let me inside not to wake. . Great are the sounds of all that live. And all that man can hold. Great are the sounds of all that live<comma> that live,calm.
Cradle me. I'll cradle you. I'll win your heart. with a woop-a-woo. pulling shapes just for your eyes. so with toothpaste kisses and lines. I'll be yours and you'll be. . Lay with me<comma> I'll lay with you. we'll do the things that lovers do. put the stars in our eyes. and with heart shaped bruises. and late night kisses. divine,calm.
I know somewhere there is a party going down.. Interesting people; conversation to be found.. I've lived in cities where there is no solitude<comma> made some friends there that I hope I'll never lose.. But<comma> for now<comma> I want to stay in this quiet town.. The neighbors on my block<comma> they've got stories to tell.. "This is the grocery who once was a hotel.". "And Mr. Driscoll<comma> he just stands there with his smile<comma> inviting everyone he sees to come inside.". This is the life I want to live in a quiet town.. . OoO<comma> sometimes I miss the shows I loved a long time ago.. OoO<comma> sometimes I miss the shows I loved a long time ago.. Come Sunday morning there's a market on the square.. Children are playing<comma> bells are ringing in the air.. Old men are drinking<comma> it's a lazy afternoon; content with thinking that there is nothing to do.. So for now<comma> I'm gonna stay in this quiet town.. In this quiet town.. In this quiet town.,calm.
(words by Edgar Allan Poe). . It was many and many a year ago . In a kingdom by the sea . That a maiden there lived whom you may know . By the name of Annabelle Lee . And this maiden she lived with no other thought . Than to love and be loved by me . . I was a child and she was a child . In this kingdom by the sea . But we loved with a love that was more than love . I and my Annabelle Lee . With a love that the winged seraphs of heaven . Coveted her and me . And this was the reason that<comma> long ago . In this kingdom by the sea . A wind blew out of a cloud<comma> chilling . My beautiful Annabelle Lee . So that her highborn kinsman came . And bore her away from me . To shut her up in a sepulcher . In this kingdom by the sea . . It was many and many a year ago . In a kingdom by the sea . That a maiden there lived whom you may know . By the name of Annabelle Lee,calm.
Ouu<comma> you make me<comma> ouu<comma> you make me. Ouu<comma> you make me though I can't say how or why. My will was a burden 'till I learned to let it lie. . Ouu<comma> you make me act the way I do. No choice just your tone of voice. It seems to want me to. . Ouu<comma> you make me tensed up inside. Once chased now this bitter taste. As I swallow my pride. . Oh<comma> I can't see any other way. It's cruel<comma> still I trust that you'll strictly rule. Come one day. . Ouu<comma> you make me<comma> ouu<comma> you make me. Ouu<comma> you make me<comma> ouu<comma> you make me. Ouu<comma> you make me<comma> ouu<comma> you make me. Ouu<comma> you make me<comma> ouu<comma> you make me,calm.
I remember a summer's day. I remember walking up to you. I remember my face turned red. And I remember staring at my feet. . I remember before we met. I remember sitting next to you. And I remember pretending I wasn't looking. . So try and try even if it lasts an hour. With all our might<comma> try and make it ours. 'Cause we're on our way. We're on our way to fall in love. . I remember your old guitar. I remember<comma> I can't explain. I remember the way it looked around your neck. And I remember the day it broke. . I remember the song you sang. I remember the way you look tonight. And I remember the way it made me feel. . We'll try and try even if it lasts an hour. With all our might we'll try and make it ours. 'Cause we're on our way. We're on our way to fall in love. . You'll try and try even if it lasts an hour. With all our might try and make it ours. 'Cause we're on our way. We're on our way to fall in love. . Yeah<comma> we're on our way to fall in love. We're on our way to fall in love. We're on our way to fall in love,calm.
If the sacheting of gentlemen. Gives you grievance now and then. What's needed are some memories of planing lakes. Those planing lakes will surely calm you down. . Nothing frightens me more. Than religion at my door. I never answer panic knocking<comma> falling. Down the stairs upon the law. What law?. . There's a law for everything. And for Elephants that sing to keep. The cows that agriculture won't allow. Hanky Panky nohow. Hanky Panky nohow oh,calm.
The ugly naked truth . She starves me of my youth . And I stand alone until . You catch on . I swear it's not by choice . But Ana has this voice . And it calms me down . It gives me purpose . . And it's alright . I'm alright . I want to be ok . I've seen it before . This eyesore<comma> it's me . Oooh oooh oooh me . . I want out from under . This convining skin . That I so reluctantly live in . My worth is measured solely . According to the scale . I'm heavy<comma> I feel frail . . And it's alright . I'm alright . I want to be ok . I've seen it before . This eyesore<comma> it's me . Oooh oooh oooh . . Me oooh oooh oooh . Oooooooooooooooh . Oh,calm.
B.b.b.b. can't you see that I'm smiling??? . Can't you see<comma> there's a part of me that's brand new??? . Used to be<comma> was a part of me felt like hidin<comma> but now it comes thru! . Deep in my heart<comma> that's where the knot comes loose. . Deep in my heart<comma> I will remember you. . All my lovely life I been waitin<comma> hot heels anticipatin. . Another love I found not to let it down. . Deep in my heart<comma> that's where the knot comes loose. . Deep in my heart<comma> I will remember you,calm.
Why in the night sky are the lights hung? . Why is the Earth moving 'round the sun? . Floating in the vacuum with no purpose<comma> not a one . Why in the night sky are the lights hung? . . Why is life made only for to end? . Why do I do all this waiting then?. Why this frightened part of me that's fated to pretend? . Why is life made only for to end? . . In the city only for a while . Here to face the fortune and the bile . I heard you on the radio<comma> I couldn't help but smile . In the city only for a while . . Why in the night sky are the lights hung? . Why is the Earth moving 'round the sun? . Floating in the vacuum with no purpose<comma> not a one . Why in the night sky are the lights hung?,calm.
Before I let you down again . I just want to see you in your eyes . I would have taken everything out on you . I only thought you could understand . . They say every man goes blind in his heart . And they say everybody steals somebody's heart away . And I've got nothing more to say about it . Nothing more than you would me . . Send me your flowers of your december . Send me your dreams of your candy wine . I got just one thing I can't give you . Just one more thing of mine . . They say every man goes blind in his heart . They say everybody steals somebody's heart away . And I've been wondering why you let me down . And I been taking it all for granted,calm.
Know you will. Sleep allright. Know you will. Sleep allright. . Rest your head. And take a seat beside. Come sit down. Come calm down. . See them falling. See them falling. . Rest your head. And take a seat beside. Come sit down. Come calm down. . See them falling. See them falling. . See them falling. See them falling. . See them falling. See them falling,calm.
Come with me my love. To the sea. The sea of love. I want to tell you. How much I love you. . Do you remember. When we met?. That's the day I knew you were my pet. I want to tell you. How much I love you. . Come with me my love. To the sea . The sea of love. I want to tell you. How much I love you,calm.
She cooks you sweet potato<comma> you don't like aubergine. She knows to boil the kettle when you hum bars from grease. She senses you are lonely but still she can't be sure. And so she stands and waits<comma> stands anticipating your thoughts. . How can she become the psychic that she longs to be. To understand you. How can she become the psychic that she longs to be . To understand you. . He brushes thoroughly. He knows she likes fresh breath. He rushes to the station. He waits atop the steps. He's brought with a mars bar. She will not buy nestle. And later he'll perform. A love-lorn serenade<comma> a trade. . How can he become the psychic that he longs to be. To understand you. How can he become the psychic that he longs to be . To understand you. . So give her information to help her fill her holes. Give an ounce of power so he does not feel controlled. Help her to acknowledge the pain that you are in. Give to him a glimpse of that beneath your skin. . Now my inner dialogue is heaving with detest. I am a martyr and a victim and i need to be caressed. I hate that you negate me I'm a ghost at beck and call. I'm fading and placating<comma> berate myself for staying. . I'm a fool. I'm a fool. . He greets this stranger meekly a thing that she accepts. She sees him waiting often with chocolate on the steps. He senses she is lonely<comma> she's glad they finally met. They take each other's hands<comma> walk into the sunset. . Do you like sweet potato,calm.
we can't turn back we're under attack. outnumbered too I believe. cut down surrounded . all bust up and pounded. love send the cavalry. . will I lay down. here with my friends at my side. watching the flames as they die. I'll write you a song. 'cos I've loved you so long. and we never said our goodbyes. . the night descends. and the dreaming must end. end this dream for me. love send the cavalry. love send the cavalry,calm.
Hold it up. Get lost enough. You've still got your luck. You're miles. From the love you made. Even heaven gets rough. . Ghosts were meant for bleeding. Ghosts were meant for bleeding. . When you see your wall. And you have it all. Broken apart. You follow through. If you bruise it. So eat your heart out. . It hates to hope and leave it. It hates to hope and leave it. . So the story rolls. And the golden boys. And girls get tired. You look for life. On blurry nights. When home is hardly a word,calm.
I don't know. Just because. I wanna start doing my own stunts. Tumble down a rocky edge. Take a bath in a sea of piranhas. Take off my turtle neck. Underneath there's a bulletproof vest. You never knew what made it though. Red-breasted crows speak. Grass stains on my shirt. It's all because of her. Laughter. After. It didn't hurt. It didn't hurt. . I'm working on my dive off. I'm pretty good at flailing my arms. And jumping off this moving train. Model airplanes can crash more than once. Fragile bones and a bird wing suit. This is not what I'm used to. Cross my heart and hope to.... Cross my heart and hope to.... . Mustache covers my lower lip. No one can tell that I'm tremblin'. Mustache covers my lower lip. No one can tell that I'm tremblin'. I'm standing on the ledge. I see where I need to land. . Mustache covers my lower lip. No one can tell that I'm tremblin'. Cross my heart and hope to live. My blood is boilin'. Mustache covers my lower lip. No one can tell that I'm tremblin'. Thinkin' 'bout settling down. Thinkin' 'bout settling in. . What gives?. I'm walking down the path. Look down there's a welcome mat. Over a trap door. What's on the other side?. The spirit world. . I'm a dark rider. Silhouette of fire. Hangglider,calm.
In the morning I awake and I couldn't remember. What is love and what is hate<comma> the calculations error. . Oh-oh-oh-oh... What is love and what is hate?. And why does it matter? Is to love just a waste?. And how can it matter? Oh-oh-oh-oh... Oh-oh-oh-oh.... . As the dawn began to break<comma> I had to surrender. The universe will have it's way<comma> too powerful to master. . Oh-oh-oh-oh... What is love and what is hate?. And why does it matter? Is to love just a waste?. And how can it matter? Oh-oh-oh-oh...,calm.
La madrugada estalla como una estátua . Como estátua de alas que se dispersan por la ciudad . Y el mediodía cánta campana de agua . Campana de agua de oro que nos prohibe la sóledad . Y la noche levanta su copa larga . Su larga copa larga<comma> luna temprana por sobre el mar . . Pero para María no hay madrugada<comma> . Pero para María no hay mediodía<comma> . Pero para María ninguna luna<comma> . Alza su copa roja sobre las aguas... . . María no tiene tiempo (María Landó) . De alzar los ojos . María de alzar los ojos (María Landó) . Rotos de sueño . María rotos de sueño (María Landó) . De andar sufriendo<comma> . María de andar sufriendo (María Landó) . Sólo trabaja . María sólo trabaja<comma> sólotrabaja<comma> sólo trabaja . María sólo trabaja . Y su trabajo es ajeno . . Pero para María no hay madrugada<comma> . Pero para María no hay mediodía<comma> . Pero para María ninguna luna<comma> . Alza su copa roja sobre las aguas . . María no tiene tiempo (María Landó) . De alzar los ojos . María de alzar los ojos (María Landó) . Rotos de sueño . María rotos de sueño (María Landó) . De andar sufriendo<comma> . María de andar sufriendo (María Landó) . Sólo trabaja . María sólo trabaja<comma> sólo trabaja<comma> sólo trabaja . Maria sólo trabaja . Y su trabajo es ajeno . . María Landó<comma> María Landó<comma> María Landó<comma> . María Landó sólo trabaja<comma> . María Landó sólo trabaja<comma> . María Landó . Sólo trabaja . María Landó . Sólo trabaja y su trabajo es ajeno...,calm.
I suppose I'm glad I'm on this train. And it's long. Somewhere between Dunkirk an Paris. Most people here are still asleep. But I'm awake. Looking out from here -- at half-past France. . Things are much different here than Norway. Not so cold. Wonder when we'll be in Dundee. Old Hollweg knows his way around. He's no fool. Wish I'd get to see my son again. . From here on it's got to be. A simple case of them or me. If they're alive then I am dead. Pray God and eat your daily bread. Take your time. . We're so far away. Floating in this bay. We're so far away from home. Where we belong. . I'm not afraid now of the dark anymore. And many mountains now are molehills. Back in Berlin they're all well fed. I don't care. People always bored me anyway,calm.
I heard the bells on Christmas Day. Their old familiar carols play. And wild and sweet<comma> the words repeat. Of peace on earth<comma> goodwill to men. . I thought how<comma> as the day had come. The belfries of all Christendom. Had rolled along the unbroken song. Of peace on Earth<comma> good will to men. And in despair I bowed my head. "There is no peace on Earth"<comma> I said. For hate is strong and mocks the song. Of peace on Earth<comma> goodwill to men. . Then pealed the bells more loud and deep. God is not dead<comma> nor doth He sleep. The wrong shall fail<comma> the right prevail. With peace on Earth<comma> goodwill to men. . With peace on Earth<comma> goodwill to men. With peace on Earth<comma> goodwill to men,calm.
Save up all the days. A routine malaise. Just like yesterday. I told you I would stay. . Would you always?. Maybe sometimes?. Make it easy?. Take your time. . Think of all the ways. Momentary phase. Just like yesterday. I told you I would stay. . Every time you try. Quarter half a mile. Just like yesterday. I told you I would stay. . Would you always?. Maybe sometimes?. Make it easy?. Take your time. . Would you always?. Maybe sometimes?. Make it easy?. Take your time. . Always. Sometimes. Easy. Time,calm.
Though I'd like to be the girl for him . And cross the sea and land for him. Milky skin<comma> my tongue is sand until. The iridescent band begins to play. . He's my Brandy Alexander. Always gets me into trouble. But that's another matter. Brandy Alexander. He's my Brandy Alexander. Always gets me into trouble. But that's another matter. Brandy Alexander. . Though I know what I love most of him. I'm walking on needles and pins. My addiction to the worst of him. The low moon helps me sing. . I'm his Brandy Alexander. Always get him into trouble. I hide that I am flattered. Brandy Alexander. I'm his Brandy Alexander. Always get him into trouble. I hide that I am flattered. Brandy Alexander. . It goes down easy. You go down easy. It goes down easy. It goes down easy. You go down easy. You go down easy. You go down easy. You go down easy. . Brandy Alexander,calm.
I can see a lot of life in you. I can see a lot of bright in you. And I think the dress looks nice on you. I can see a lot of life in you. . I can see a bed and make it too. I can see a fireside turn blue. And I can see the lot of life in you. Yes<comma> I can see a lot of life in you. . When the world looks back. when the face looks after that. I can see a lot of life in you. Yes<comma> I can see a lot of life in you. . I can see a lot of life in you. I can see your bed and make it too. And I think the dress looks nice on you. Yes<comma> I can see a lot of life in you. . I can see a lot of life in you. Yes<comma> I can see a lot of life in you,calm.
The moon is a magnet. Everyone's at it. Everyone's had it. . Love is a sadness. Love is a madness. We are the addicts. . What are we if we're not in love?. What are we if we're not in love?. These are the cages. A kiss is contagious. It'll betray us all. A kiss'll betray us all. . Somebody told me. That everyone's phony. Till somebody's lonely. I hope that you're lonely. I hope that you're only. Waiting to phone me. . What are we if we're not alone?. What are we if we're not alone?. These are the cages. A kiss is contagious. It'll betray us all. A kiss'll betray us all. . The moon is a magnet. Everyone's at it. Everyone's had it,calm.
It’s been a long<comma> long time since. I’ve memorized your face. It’s been four hours now since. I’ve wandered through your place. . And when I sleep on your couch. I feel very safe. And when you bring the blankets. I cover up my face. . I do. Love you. I do. Love you. . And when you play guitar. I listen to the strings buzz. The metal vibrates underneath. your fingers. . And when you crochet. I feel mesmerized and proud. And I would say I love you<comma>. but saying it out loud<comma> is hard. . So I won’t say it at all. And I won’t stay very long. . But you are the life. I needed all along. I think of you as my brother. Although that sounds dumb. . And words are futile devices,calm.
A long time you waited. You thought it had abated. Shame of it all. The harm that it causes. Pours down like a faucet. Shame of it all,calm.
Woke up this morning<comma> it seemed to me that every night turns out to be. A little bit more like Bukowski and yeah<comma> I know he's a pretty good read. But God who'd wanna be<comma> God who'd wanna be such an asshole? . God who'd wanna be<comma> God who'd wanna be such an asshole? . . Well we sat on the edge of the river<comma> the crowd screamed<comma> "Sacrifice the liver". If God takes life<comma> he's an Indian giver<comma> so tell me now why<comma> you'll tell me never. Who would wanna be<comma> who would wanna be such a control freak? . Well who would wanna be<comma> who would wanna be such a control freak? . . Well see what you wanna see<comma> you should see it all . Well take what you want from me<comma> you deserve it all . Nine times out of ten our hearts just get dissolved . Well I want a better place or just a better way to fall . But one time out of ten everything goes perfect for us all . Well I want a better place or just a better way to fall . . Here we go. If God controls the land and disease<comma> keeps a watchful eye on me . If he's really so damn mighty<comma> well my problem is I can't see . Well who would wanna be<comma> Who would wanna be such a control freak? . Well who would wanna be<comma> Who would wanna be such a control freak? . . Evil home stereo<comma> what good songs do you know? . Evil me<comma> oh yeah<comma> I know<comma> what good curves can you throw?. . Well all that icing and all that cake . I can't make it to your wedding but I'm sure I'm gonna be at your wake. You were talk<comma> talk<comma> talk<comma> talkin' in circles that day. When you get to the point make sure that I'm still awake<comma> OK? . . I went to bed and didn't see why every day turns out to be. A little bit more like Bukowski and yeah<comma> I know he's a pretty good read. But God who'd wanna be<comma> God who'd wanna be such an asshole?. . (I fucked up the last line),calm.
Soft from your lips to the rise of your stomach. Your lungs filled with fingers keep jamming words down my throat. Nothing to steal we've got nothing to love. Nothing to spill because oh we're so innocent oh. . Oh on the edge of. Oh on the edge of. . I could have built you a house on the ocean. The ocean repeating and receding into the sun. . So cut to you dead and now cut to the laughing. Cut through our bodies and lastly into our oh. . Oh on the edge of. Oh. Oh on the edge of,calm.
Last call; he was sick of it all<comma>. Asleep at home.. Told you off and goodbye.. Oh you know<comma> one day it'll come to haunt you. That you didn't tell him quite the truth.. You're a crisis; you're an icicle;. You're a tongueless talker;. You don't care what you say.. You're a jaywalker<comma> and you just<comma>. Just walk away<comma>. And that's all you do.. The clap of the fading-out sound of your shoes. Made him wonder who he thought that he knew.. . Last call; he was sick of it all.. The endless stream of reminders. Made him so sick of you<comma>. Sick of you<comma>. Sick of you<comma>. Sick of your sound<comma>. Sick of you coming around<comma>. . Trying to crawl under my skin<comma>. When I already shed my best defense.. It comes out all around. That you won<comma>. And I think I'm all done.. You can switch me off safely. While I'm lying here waiting for sleep to overtake me.. . Yeah<comma> you're still here<comma> but just check to make sure.. All you aspire to do is endure.. You can't ask for more<comma>. Ask for more<comma>. Knowing you'll never get that which you ask for.. So you cast your shadow everywhere like the man in the moon.... . You start to drink<comma> and just want to continue.. It'll all be yesteryear soon.. Start to drink<comma> and just want to continue.. It'll all be yesteryear soon.. . Church bells<comma>. And now I'm awake<comma>. And I guess it must be some kind of holiday<comma>. I can't seem to join in this celebration.. But I'll go to the service<comma>. And I'll go to pray<comma>. And I'll sing the praises in my maker's name<comma>. Like I was as good as she made me.. . And I wanted her to tell me that she would never wake me.. I wanted her to tell me that she would never wake me.. I wanted her to tell me that she would never wake me.. I wanted her to tell me that she would never wake me.. I wanted her to tell me that she would never wake me.. I wanted her to tell me that she would never wake me.. I wanted her to tell me that she would never wake me.. I wanted her to tell me that she would never wake me.. . I'm lying here<comma> waiting for sleep to overtake me...,calm.
